"Attrition","Business_Travel","Age_Band","Attrition_Label","Department","Education_Field","emp_no","Gender","Job_Role","Marital_Status","Over_Time","Training_Times_Last_Year","Age","CF_current_Employee","Daily_Rate","Distance_From_Home","Education","Environment_Satisfaction","Hourly_Rate","Job_Involvement","Job_Level","Job_Satisfaction","Monthly_Income","Monthly_Rate","Num_Companies_Worked","Percent_Salary_Hike","Performance_Rating","Relationship_Satisfaction","Standard_Hours","Stock_Option_Level","Total_Working_Years","Work_Life_Balance","Years_At_Company","Years_In_Current_Role","Years_Since_Last_Promotion","Years_With_Curr_Manager"
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Other","STAFF-477","Male","Healthcare Representative","Single","No",2.48255115759414,0.55566315731117,0.438273150013633,1.31227346740976,-0.887213183824723,"Master's Degree",-1.57515023520708,1.57942683771862,-1.02581764056056,-0.0577678863078374,1.15286126037865,0.0590635641519237,0.388448961731134,0.122818901109977,2.1285816300289,2.34535290992823,-0.658748653374549,NA,-0.931697323608499,0.349631730681512,0.337981145513064,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"Yes","Travel_Frequently","Under 25","Ex-Employees","Sales","Technical Degree","STAFF-478","Female","Sales Representative","Single","Yes",0.155654110837465,-1.74309343156525,-2.28012993234941,-0.115203633058635,-1.01056543769991,"High School",-1.57515023520708,1.62861661423231,-1.02581764056056,-0.961159299845294,-0.660628362688892,-0.919492572246686,-0.725380528355347,-0.67781872475107,-1.15016269006451,-0.426085014183104,0.26614200609115,NA,-0.931697323608499,-1.06410797552505,0.337981145513064,-0.654231096028984,-0.615282193123816,-0.368589852736411,-0.59502473559756
"No","Non-Travel","35 - 44","Current Employees","Sales","Medical","STAFF-479","Female","Sales Executive","Single","No",2.48255115759414,-0.101124439510663,0.438273150013633,0.105361405034572,-1.01056543769991,"Doctoral Degree",1.16938257287795,-1.02763131750718,0.379542966731168,-0.0577678863078374,1.15286126037865,0.0318755490750794,0.135280351597956,0.5231377140405,-0.0572479167000435,-0.426085014183104,-0.658748653374549,NA,-0.931697323608499,-0.550020809631756,0.337981145513064,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"No","Travel_Frequently","35 - 44","Current Employees","Sales","Medical","STAFF-481","Male","Sales Executive","Married","No",-0.619978238081428,-0.101124439510663,0.438273150013633,-0.648029286879304,-0.763860929949537,"Master's Degree",-1.57515023520708,-0.880061987966093,-1.02581764056056,0.84562352722962,1.15286126037865,0.67886534535686,-0.992879437175309,0.5231377140405,-1.15016269006451,-0.426085014183104,-1.58363931284025,NA,0.241905988906063,0.60667531362816,0.337981145513064,0.978015528483247,1.31674519999308,-0.368589852736411,2.20755892774244
"No","Travel_Rarely","Over 55","Current Employees","R&D","Medical","STAFF-482","Male","Healthcare Representative","Married","No",-0.619978238081428,2.19763214936575,0.438273150013633,-0.519159826420351,-1.01056543769991,"Master's Degree",1.16938257287795,1.08752907258167,0.379542966731168,-0.0577678863078374,0.246116448844881,0.0535409985894397,-1.59404951639832,-0.277499911820546,-1.15016269006451,-0.426085014183104,0.26614200609115,NA,-0.931697323608499,0.478153522154836,0.337981145513064,-0.654231096028984,-0.615282193123816,-0.368589852736411,-0.59502473559756
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Life Sciences","STAFF-483","Female","Laboratory Technician","Married","Yes",0.155654110837465,0.336733958370559,0.438273150013633,0.913273791758005,0.099604847176766,"Master's Degree",1.16938257287795,-0.978441540993481,1.7849035740229,-0.961159299845294,0.246116448844881,-0.91120872390296,1.14950021649885,0.122818901109977,-0.603705303382279,-0.426085014183104,0.26614200609115,NA,0.241905988906063,-0.164455435211784,0.337981145513064,-0.00133244622409163,0.764737373388253,-0.368589852736411,0.806267096072439
"No","Non-Travel","Under 25","Current Employees","Sales","Medical","STAFF-484","Male","Sales Representative","Single","No",0.155654110837465,-1.74309343156525,0.438273150013633,0.229274347783565,-0.0237474066984201,"Associates Degree",-1.57515023520708,-1.32276997658934,0.379542966731168,-0.961159299845294,1.15286126037865,-0.826883395891185,-1.61034671882643,-0.67781872475107,2.40181032337002,2.34535290992823,0.26614200609115,NA,-0.931697323608499,-1.06410797552505,-1.07749544680661,-0.654231096028984,-0.615282193123816,-0.0582650626318726,-0.59502473559756
"Yes","Travel_Rarely","25 - 34","Ex-Employees","Sales","Marketing","STAFF-485","Female","Sales Representative","Single","Yes",-0.619978238081428,-0.42951823792158,-2.28012993234941,-1.12137672818046,-0.517156422199164,"Bachelor's Degree",1.16938257287795,-1.56871885915781,0.379542966731168,-0.961159299845294,0.246116448844881,-0.775693461254313,-0.725380528355347,-0.67781872475107,-0.603705303382279,-0.426085014183104,-0.658748653374549,NA,-0.931697323608499,-1.3211515584717,0.337981145513064,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Medical","STAFF-486","Female","Laboratory Technician","Married","No",0.155654110837465,0.0083401599596423,0.438273150013633,0.293709078013041,0.099604847176766,"Bachelor's Degree",0.254538303516276,1.57942683771862,0.379542966731168,-0.961159299845294,-1.56737317422267,-0.648037234213818,0.47063743949357,1.32377533990155,1.30889555000555,2.34535290992823,-0.658748653374549,NA,0.241905988906063,0.735197105101484,0.337981145513064,-0.327781771126538,-0.0632743665189886,-0.67891464284095,-0.314766369263561
"No","Non-Travel","45 - 54","Current Employees","R&D","Medical","STAFF-487","Female","Manufacturing Director","Married","No",-0.619978238081428,0.993521555192392,0.438273150013633,0.846360802673549,-0.270451914448792,"Master's Degree",0.254538303516276,-1.76547796521259,0.379542966731168,-0.0577678863078374,0.246116448844881,-0.264431333988967,0.243179071121974,-0.277499911820546,-0.330476610041161,-0.426085014183104,0.26614200609115,NA,-0.931697323608499,-0.550020809631756,1.75345773783274,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"Yes","Travel_Frequently","35 - 44","Ex-Employees","Sales","Marketing","STAFF-488","Male","Sales Executive","Single","No",1.70691880867525,0.446198557840864,-2.28012993234941,-1.63437631116129,-0.640508676074351,"Bachelor's Degree",-1.57515023520708,-0.48654377585654,0.379542966731168,-0.0577678863078374,-0.660628362688892,0.605797554837841,-0.668059333608212,-0.67781872475107,0.76243816332331,-0.426085014183104,0.26614200609115,NA,-0.931697323608499,-0.421499018158432,0.337981145513064,0.161892216227131,0.764737373388253,1.49335888789082,0.806267096072439
"No","Travel_Rarely","45 - 54","Current Employees","R&D","Technical Degree","STAFF-491","Male","Healthcare Representative","Single","No",-0.619978238081428,1.43137995307361,0.438273150013633,0.603491434885523,0.099604847176766,"Bachelor's Degree",1.16938257287795,1.677806390746,-1.02581764056056,0.84562352722962,1.15286126037865,0.848153220483774,-1.62383405876693,1.32377533990155,-0.0572479167000435,-0.426085014183104,1.19103266555685,NA,-0.931697323608499,1.12076247952146,0.337981145513064,-0.491006433577761,-0.339278279821402,-0.368589852736411,-0.314766369263561
"Yes","Travel_Rarely","35 - 44","Ex-Employees","Sales","Marketing","STAFF-492","Male","Sales Executive","Married","Yes",2.48255115759414,0.336733958370559,-2.28012993234941,-0.563768485809989,1.579831893679,"Associates Degree",0.254538303516276,0.103733542307791,-1.02581764056056,-0.0577678863078374,0.246116448844881,-0.0261113893310028,-1.15247962647125,-0.277499911820546,-0.876933996723397,-0.426085014183104,-1.58363931284025,NA,1.41550930142062,-0.421499018158432,0.337981145513064,-0.164557108675315,-0.0632743665189886,-0.368589852736411,-1.15554146826556
"No","Travel_Rarely","25 - 34","Current Employees","R&D","Life Sciences","STAFF-493","Male","Research Scientist","Single","Yes",1.70691880867525,-0.648447436862191,0.438273150013633,-0.977637714591624,-0.0237474066984201,"Master's Degree",0.254538303516276,-1.17520064704826,-1.02581764056056,-0.961159299845294,-0.660628362688892,-0.816900296605156,-0.950029034239338,-1.07813753768159,0.215980776641074,-0.426085014183104,1.19103266555685,NA,-0.931697323608499,-1.06410797552505,0.337981145513064,-0.817455758480207,-0.615282193123816,-0.0582650626318726,-0.59502473559756
"Yes","Travel_Rarely","Under 25","Ex-Employees","Sales","Life Sciences","STAFF-494","Female","Sales Representative","Single","No",-2.17124293591921,-1.74309343156525,-2.28012993234941,-1.60215894604655,0.346309354927138,"Bachelor's Degree",0.254538303516276,1.18590862560906,1.7849035740229,-0.961159299845294,-0.660628362688892,-0.804368320905673,1.56072359155979,-0.67781872475107,-0.0572479167000435,-0.426085014183104,1.19103266555685,NA,-0.931697323608499,-1.3211515584717,0.337981145513064,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"No","Travel_Rarely","25 - 34","Current Employees","R&D","Life Sciences","STAFF-495","Male","Research Scientist","Single","No",0.931286459756357,-0.867376635802802,0.438273150013633,1.19083878351575,1.70318414755419,"Bachelor's Degree",1.16938257287795,-0.584923328883928,0.379542966731168,-0.961159299845294,1.15286126037865,-0.913757600316414,0.541586467305587,2.52473177869312,0.215980776641074,-0.426085014183104,1.19103266555685,NA,-0.931697323608499,-0.67854260110508,0.337981145513064,-0.654231096028984,-0.615282193123816,-0.368589852736411,-0.59502473559756
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Life Sciences","STAFF-496","Male","Healthcare Representative","Single","No",1.70691880867525,-0.210589038980969,0.438273150013633,-0.117681891913615,-0.0237474066984201,"Master's Degree",0.254538303516276,1.53023706120492,-1.02581764056056,-0.0577678863078374,-0.660628362688892,0.00787362951505271,0.713831037795752,2.52473177869312,1.03566685666443,-0.426085014183104,0.26614200609115,NA,-0.931697323608499,-0.164455435211784,0.337981145513064,-0.98068042093143,-0.89128610642623,-0.67891464284095,-1.15554146826556
"No","Travel_Rarely","25 - 34","Current Employees","R&D","Medical","STAFF-497","Male","Laboratory Technician","Divorced","No",-0.619978238081428,-1.08630583474341,0.438273150013633,1.651794930542,-1.01056543769991,"Associates Degree",1.16938257287795,0.792390413499509,0.379542966731168,-0.961159299845294,-0.660628362688892,-0.570721316339042,0.501264940608461,-0.67781872475107,-1.15016269006451,-0.426085014183104,-0.658748653374549,NA,0.241905988906063,-0.807064392578404,0.337981145513064,-0.327781771126538,-0.615282193123816,-0.67891464284095,-0.0345080029295606
"No","Travel_Rarely","25 - 34","Current Employees","Sales","Life Sciences","STAFF-498","Male","Sales Executive","Single","No",-1.39561058700032,-0.976841235273107,0.438273150013633,-1.23537663550953,-0.0237474066984201,"Master's Degree",-0.660305965845401,1.28428817863645,0.379542966731168,-0.0577678863078374,1.15286126037865,-0.265493365827906,0.904339714455347,-0.67781872475107,0.215980776641074,-0.426085014183104,1.19103266555685,NA,-0.931697323608499,-0.550020809631756,0.337981145513064,-0.00133244622409163,0.212729546783425,-0.67891464284095,0.806267096072439
"No","Travel_Rarely","45 - 54","Current Employees","R&D","Other","STAFF-499","Male","Healthcare Representative","Single","No",-0.619978238081428,1.32191535360331,0.438273150013633,1.13631708870619,-0.270451914448792,"Bachelor's Degree",-0.660305965845401,-1.71628818869889,-1.02581764056056,0.84562352722962,0.246116448844881,0.947771806976274,-0.31570257766259,2.12441296576259,2.40181032337002,2.34535290992823,0.26614200609115,NA,-0.931697323608499,1.8918932283614,0.337981145513064,-0.327781771126538,-0.615282193123816,-0.67891464284095,-1.15554146826556
"No","Travel_Rarely","45 - 54","Current Employees","Sales","Life Sciences","STAFF-500","Female","Sales Executive","Married","No",-0.619978238081428,1.54084455254392,0.438273150013633,0.930621603742864,0.59301386267751,"Associates Degree",0.254538303516276,1.03833929606798,0.379542966731168,-0.0577678863078374,1.15286126037865,-0.332826184416653,0.0771161981045395,0.5231377140405,-1.15016269006451,-0.426085014183104,0.26614200609115,NA,0.241905988906063,0.863718896574808,-1.07749544680661,-0.00133244622409163,0.764737373388253,-0.67891464284095,0.806267096072439
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Life Sciences","STAFF-501","Female","Research Scientist","Married","No",0.155654110837465,-0.101124439510663,0.438273150013633,-1.17342016413503,-0.887213183824723,"Bachelor's Degree",1.16938257287795,1.48104728469123,0.379542966731168,-0.961159299845294,0.246116448844881,-0.84111462253297,-0.343520216289876,0.5231377140405,-0.603705303382279,-0.426085014183104,-0.658748653374549,NA,0.241905988906063,-0.67854260110508,0.337981145513064,-0.817455758480207,-0.615282193123816,-0.0582650626318726,-0.59502473559756
"Yes","Non-Travel","25 - 34","Ex-Employees","Sales","Marketing","STAFF-502","Male","Sales Executive","Single","Yes",0.155654110837465,-0.320053638451274,-2.28012993234941,1.38662123305916,1.20977513205344,"Bachelor's Degree",-1.57515023520708,0.0545437657940965,1.7849035740229,-0.0577678863078374,1.15286126037865,-0.254660641070726,-1.35731860181763,2.12441296576259,-0.603705303382279,-0.426085014183104,-0.658748653374549,NA,-0.931697323608499,-0.292977226685108,-1.07749544680661,-0.327781771126538,-0.615282193123816,-0.67891464284095,-0.0345080029295606
"No","Travel_Rarely","Over 55","Current Employees","R&D","Life Sciences","STAFF-505","Female","Manager","Single","Yes",-0.619978238081428,1.97870295042514,0.438273150013633,1.26023003145518,-0.887213183824723,"Bachelor's Degree",0.254538303516276,1.53023706120492,0.379542966731168,1.74901494076708,1.15286126037865,2.15721366516027,1.25669647040097,-0.277499911820546,-0.603705303382279,-0.426085014183104,0.26614200609115,NA,-0.931697323608499,2.4059803942547,0.337981145513064,-0.327781771126538,-0.0632743665189886,-0.368589852736411,-0.59502473559756
"No","Travel_Rarely","Under 25","Current Employees","Sales","Marketing","STAFF-507","Female","Sales Executive","Divorced","Yes",-0.619978238081428,-1.41469963315433,0.438273150013633,1.40892556275398,0.099604847176766,"Master's Degree",1.16938257287795,0.546441530931038,0.379542966731168,-0.0577678863078374,0.246116448844881,-0.476412889041238,-1.1798757857254,-0.67781872475107,-0.876933996723397,-0.426085014183104,1.19103266555685,NA,0.241905988906063,-0.807064392578404,1.75345773783274,-0.327781771126538,-0.615282193123816,-0.67891464284095,-0.314766369263561
"No","Travel_Rarely","25 - 34","Current Employees","Sales","Technical Degree","STAFF-508","Male","Sales Representative","Married","No",0.155654110837465,-0.757912036332496,0.438273150013633,-1.48815903871747,-0.887213183824723,"High School",0.254538303516276,0.300492648362567,0.379542966731168,-0.961159299845294,-0.660628362688892,-0.855345849174756,0.438464514010497,-0.67781872475107,0.76243816332331,-0.426085014183104,-1.58363931284025,NA,0.241905988906063,-1.3211515584717,0.337981145513064,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"Yes","Travel_Frequently","25 - 34","Ex-Employees","R&D","Technical Degree","STAFF-510","Male","Research Scientist","Single","No",-0.619978238081428,-1.19577043421372,-2.28012993234941,-0.563768485809989,-0.763860929949537,"High School",0.254538303516276,0.349682424876262,0.379542966731168,-0.961159299845294,-1.56737317422267,-0.722379462939564,-1.08616687176378,-1.07813753768159,1.85535293668778,2.34535290992823,0.26614200609115,NA,-0.931697323608499,-0.550020809631756,0.337981145513064,-0.164557108675315,-0.0632743665189886,-0.67891464284095,-0.0345080029295606
"No","Travel_Rarely","Under 25","Current Employees","R&D","Medical","STAFF-511","Female","Research Scientist","Married","No",-1.39561058700032,-1.63362883209494,0.438273150013633,-1.3617678371135,0.222957101051952,"Bachelor's Degree",-1.57515023520708,-1.12601087053456,0.379542966731168,-0.961159299845294,-0.660628362688892,-0.904624126501536,1.4227593434184,-0.67781872475107,-0.603705303382279,-0.426085014183104,1.19103266555685,NA,0.241905988906063,-1.19262976699838,0.337981145513064,-0.817455758480207,-0.89128610642623,-0.368589852736411,-0.59502473559756
"No","Travel_Rarely","35 - 44","Current Employees","Sales","Medical","STAFF-513","Male","Sales Executive","Married","No",-0.619978238081428,-0.101124439510663,0.438273150013633,-1.58233287520671,-0.887213183824723,"Associates Degree",-0.660305965845401,-0.240594893288069,-1.02581764056056,0.84562352722962,0.246116448844881,0.232174753899019,-1.47575430567017,-0.67781872475107,-0.603705303382279,-0.426085014183104,-0.658748653374549,NA,1.41550930142062,-0.164455435211784,0.337981145513064,0.488341541129578,1.31674519999308,2.1140084680999,-1.15554146826556
"Yes","Travel_Frequently","25 - 34","Ex-Employees","R&D","Technical Degree","STAFF-514","Male","Research Scientist","Single","Yes",0.931286459756357,-0.757912036332496,-2.28012993234941,-0.838855218712752,-0.640508676074351,"Bachelor's Degree",0.254538303516276,-1.27358020007565,0.379542966731168,-0.961159299845294,1.15286126037865,-0.895915465422235,-1.52942267918342,2.52473177869312,2.1285816300289,2.34535290992823,0.26614200609115,NA,-0.931697323608499,-1.06410797552505,0.337981145513064,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Life Sciences","STAFF-515","Female","Laboratory Technician","Divorced","No",-0.619978238081428,0.0083401599596423,0.438273150013633,0.754665225039294,0.59301386267751,"Bachelor's Degree",1.16938257287795,1.43185750817753,0.379542966731168,-0.961159299845294,-1.56737317422267,-0.736823095949138,1.7703393331351,-0.67781872475107,-0.876933996723397,-0.426085014183104,0.26614200609115,NA,0.241905988906063,0.863718896574808,-1.07749544680661,1.79413884073936,0.764737373388253,3.04498283841351,3.60885075941244
"No","Travel_Rarely","35 - 44","Current Employees","Sales","Marketing","STAFF-516","Female","Sales Executive","Divorced","No",1.70691880867525,0.336733958370559,0.438273150013633,-0.107768856493695,-0.887213183824723,"Associates Degree",1.16938257287795,-0.978441540993481,0.379542966731168,-0.0577678863078374,-0.660628362688892,-0.167361623909921,1.15764881771291,1.72409415283207,-0.876933996723397,-0.426085014183104,0.26614200609115,NA,1.41550930142062,-0.421499018158432,0.337981145513064,-0.327781771126538,-0.0632743665189886,-0.368589852736411,-0.314766369263561
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Life Sciences","STAFF-517","Female","Laboratory Technician","Divorced","No",1.70691880867525,0.55566315731117,0.438273150013633,-1.49063729757245,-1.01056543769991,"Master's Degree",-0.660305965845401,1.43185750817753,0.379542966731168,-0.961159299845294,-1.56737317422267,-0.834105212395971,0.867811502116486,0.122818901109977,0.215980776641074,-0.426085014183104,-0.658748653374549,NA,0.241905988906063,-0.421499018158432,0.337981145513064,-0.327781771126538,-0.615282193123816,-0.368589852736411,-0.59502473559756
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Life Sciences","STAFF-518","Male","Manufacturing Director","Single","Yes",-0.619978238081428,0.0083401599596423,0.438273150013633,1.24536047832531,0.099604847176766,"Master's Degree",0.254538303516276,-0.830872211452399,0.379542966731168,-0.0577678863078374,-0.660628362688892,-0.489794490211872,0.956743649849173,-0.277499911820546,-0.876933996723397,-0.426085014183104,1.19103266555685,NA,-0.931697323608499,0.863718896574808,-1.07749544680661,-0.98068042093143,-1.16729001972864,-0.67891464284095,-0.87528310193156
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Life Sciences","STAFF-520","Male","Research Director","Divorced","No",0.155654110837465,0.665127756781475,0.438273150013633,0.444882868166812,0.346309354927138,"Bachelor's Degree",-1.57515023520708,-0.338974446315457,-1.02581764056056,1.74901494076708,-0.660628362688892,1.6637936727891,-1.40044999100236,-0.67781872475107,-1.15016269006451,-0.426085014183104,0.26614200609115,NA,0.241905988906063,1.76337143688808,0.337981145513064,2.93671147789792,1.59274911329549,0.252059727472666,1.36678382874044
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Medical","STAFF-521","Female","Laboratory Technician","Married","No",0.155654110837465,0.336733958370559,0.438273150013633,-0.613333662909586,-0.887213183824723,"Bachelor's Degree",-0.660305965845401,0.595631307444733,-1.02581764056056,-0.0577678863078374,0.246116448844881,-0.648886859684969,-0.123226997261672,1.32377533990155,1.85535293668778,2.34535290992823,-0.658748653374549,NA,0.241905988906063,1.12076247952146,0.337981145513064,-0.98068042093143,-1.16729001972864,-0.67891464284095,-1.15554146826556
"No","Travel_Rarely","45 - 54","Current Employees","R&D","Medical","STAFF-522","Male","Research Director","Married","No",0.931286459756357,1.86923835095484,0.438273150013633,0.0458831925150556,-0.517156422199164,"Associates Degree",-1.57515023520708,0.989149519554286,0.379542966731168,2.65240635430453,-1.56737317422267,2.74069395747349,-0.815436621083076,0.5231377140405,-1.15016269006451,-0.426085014183104,0.26614200609115,NA,0.241905988906063,1.63484964541475,-1.07749544680661,-0.491006433577761,-0.615282193123816,-0.368589852736411,-0.59502473559756
"No","Non-Travel","25 - 34","Current Employees","Sales","Marketing","STAFF-523","Female","Sales Executive","Married","No",0.155654110837465,-0.320053638451274,0.438273150013633,1.43370815130377,-0.640508676074351,"Master's Degree",0.254538303516276,0.300492648362567,0.379542966731168,-0.0577678863078374,0.246116448844881,0.00744881677947702,-0.221010211830313,2.52473177869312,-0.0572479167000435,-0.426085014183104,-1.58363931284025,NA,0.241905988906063,-0.67854260110508,0.337981145513064,-0.654231096028984,-0.615282193123816,-0.368589852736411,-0.59502473559756
"No","Travel_Rarely","25 - 34","Current Employees","R&D","Medical","STAFF-524","Female","Manufacturing Director","Married","No",1.70691880867525,-0.648447436862191,0.438273150013633,-0.799203077033075,-0.270451914448792,"Associates Degree",-0.660305965845401,-1.71628818869889,0.379542966731168,-0.0577678863078374,-1.56737317422267,-0.466642196122997,-1.42700319151023,-0.67781872475107,-0.876933996723397,-0.426085014183104,-0.658748653374549,NA,0.241905988906063,0.221109939208188,-2.49297203912628,0.978015528483247,1.59274911329549,0.252059727472666,2.20755892774244
"No","Travel_Frequently","35 - 44","Current Employees","R&D","Medical","STAFF-525","Male","Laboratory Technician","Married","No",-1.39561058700032,0.665127756781475,0.438273150013633,-1.21307230581471,1.45647963980381,"Bachelor's Degree",1.16938257287795,-0.240594893288069,0.379542966731168,-0.961159299845294,1.15286126037865,-0.901650437352507,0.129941612871507,1.72409415283207,1.30889555000555,2.34535290992823,-1.58363931284025,NA,0.241905988906063,-0.421499018158432,0.337981145513064,-0.654231096028984,-0.615282193123816,-0.368589852736411,-0.59502473559756
"No","Travel_Rarely","35 - 44","Current Employees","R&D","Other","STAFF-526","Female","Healthcare Representative","Divorced","Yes",0.155654110837465,0.665127756781475,0.438273150013633,1.66170796596192,-0.147099660573606,"Master's Degree",0.254538303516276,0.398872201389956,0.379542966731168,-0.0577678863078374,0.246116448844881,-0.420762420680822,-1.69801442843969,0.5231377140405,-0.330476610041161,-0.426085014183104,1.19103266555685,NA,-0.931697323608499,-0.421499018158432,0.337981145513064,-0.327781771126538,-0.615282193123816,-0.67891464284095,-0.59502473559756
"No","Travel_Rarely","25 - 34","Current Employees","Sales","Life Sciences","STAFF-527","Female","Sales Executive","Single","Yes",0.155654110837465,-1.30523503368402,0.438273150013633,0.219361312363645,-0.640508676074351,"Associates Degree",-0.660305965845401,1.62861661423231,-1.02581764056056,-0.0577678863078374,1.15286126037865,-0.428196643553396,-0.312330742677464,-0.67781872475107,-1.15016269006451,-0.426085014183104,-0.658748653374549,NA,-0.931697323608499,-0.807064392578404,0.337981145513064,-0.327781771126538,-0.0632743665189886,-0.368589852736411,-0.314766369263561
"No","Non-Travel","35 - 44","Current Employees","R&D","Medical","STAFF-529","Female","Research Scientist","Married","Yes",-0.619978238081428,0.0083401599596423,0.438273150013633,0.64562183542018,1.94988865530456,"Doctoral Degree",-0.660305965845401,0.300492648362567,0.379542966731168,-0.0577678863078374,0.246116448844881,-0.436268085529335,1.34211629002415,0.122818901109977,-0.0572479167000435,-0.426085014183104,-1.58363931284025,NA,1.41550930142062,0.478153522154836,0.337981145513064,0.978015528483247,1.86875302659791,2.42433325820444,0.806267096072439
"No","Travel_Rarely","25 - 34","Current Employees","R&D","Life Sciences","STAFF-530","Male","Laboratory Technician","Married","No",0.155654110837465,-0.648447436862191,0.438273150013633,-1.17342016413503,-1.01056543769991,"Associates Degree",1.16938257287795,1.57942683771862,-1.02581764056056,-0.961159299845294,-1.56737317422267,-0.91014669206402,0.264112546654629,-0.67781872475107,-0.876933996723397,-0.426085014183104,0.26614200609115,NA,0.241905988906063,-0.935586184051728,0.337981145513064,-0.491006433577761,-0.615282193123816,0.252059727472666,-0.59502473559756
"No","Travel_Frequently","35 - 44","Current Employees","R&D","Life Sciences","STAFF-531","Male","Manager","Divorced","Yes",0.155654110837465,0.227269358900253,0.438273150013633,1.02975195794206,-1.01056543769991,"High School",-0.660305965845401,-0.683302881911316,0.379542966731168,2.65240635430453,0.246116448844881,2.69630102660583,-0.857022585899625,-0.67781872475107,-0.330476610041161,-0.426085014183104,0.26614200609115,NA,0.241905988906063,1.24928427099478,0.337981145513064,2.28381282809303,1.04074128669067,-0.368589852736411,0.526008729738439
"No","Travel_Frequently","Over 55","Current Employees","Sales","Life Sciences","STAFF-532","Female","Sales Executive","Married","No",-2.17124293591921,2.08816754989545,0.438273150013633,0.256535195188343,-0.393804168323978,"Bachelor's Degree",0.254538303516276,0.989149519554286,1.7849035740229,1.74901494076708,-1.56737317422267,1.42504891539557,0.553949862251048,2.52473177869312,-1.15016269006451,-0.426085014183104,1.19103266555685,NA,2.58911261393519,3.17711114309464,-1.07749544680661,-0.00133244622409163,0.764737373388253,1.49335888789082,0.806267096072439
"No","Travel_Rarely","25 - 34","Current Employees","Sales","Technical Degree","STAFF-533","Female","Sales Executive","Single","No",2.48255115759414,-0.757912036332496,0.438273150013633,0.692708753664798,0.346309354927138,"Bachelor's Degree",-0.660305965845401,0.841580190013203,0.379542966731168,-0.0577678863078374,0.246116448844881,0.015732665123203,0.73687191019411,-1.07813753768159,-1.15016269006451,-0.426085014183104,-0.658748653374549,NA,-0.931697323608499,-0.67854260110508,0.337981145513064,-0.327781771126538,-0.0632743665189886,0.562384517577205,-0.0345080029295606
"No","Travel_Rarely","35 - 44","Current Employees","Sales","Marketing","STAFF-534","Male","Sales Executive","Married","No",-0.619978238081428,0.446198557840864,0.438273150013633,-0.390290365961399,-1.01056543769991,"Bachelor's Degree",-0.660305965845401,-0.830872211452399,1.7849035740229,0.84562352722962,-1.56737317422267,0.401250222658145,0.737995855189152,-0.67781872475107,0.215980776641074,-0.426085014183104,0.26614200609115,NA,0.241905988906063,-0.164455435211784,0.337981145513064,0.488341541129578,0.764737373388253,-0.67891464284095,0.806267096072439
"No","Travel_Rarely","25 - 34","Current Employees","R&D","Medical","STAFF-536","Male","Laboratory Technician","Divorced","No",-0.619978238081428,-0.976841235273107,0.438273150013633,1.23296918405041,0.963070624303069,"Associates Degree",0.254538303516276,0.644821083958427,0.379542966731168,-0.0577678863078374,-1.56737317422267,-0.413115791440459,-0.109318177948029,-0.67781872475107,-0.876933996723397,-0.426085014183104,1.19103266555685,NA,0.241905988906063,-0.164455435211784,0.337981145513064,0.488341541129578,-1.16729001972864,-0.368589852736411,1.08652546240644
"Yes","Travel_Rarely","25 - 34","Ex-Employees","R&D","Medical","STAFF-538","Male","Laboratory Technician","Married","No",1.70691880867525,-1.30523503368402,-2.28012993234941,-0.283725235197265,-0.763860929949537,"Bachelor's Degree",-1.57515023520708,1.23509840212276,0.379542966731168,-0.961159299845294,-1.56737317422267,-0.525053947264654,-0.69081921975781,0.923456526971023,-0.603705303382279,-0.426085014183104,0.26614200609115,NA,0.241905988906063,-0.67854260110508,0.337981145513064,-0.817455758480207,-0.615282193123816,-0.67891464284095,-0.59502473559756
"No","Travel_Rarely","45 - 54","Current Employees","R&D","Medical","STAFF-543","Male","Manufacturing Director","Married","Yes",0.931286459756357,1.65030915201423,0.438273150013633,-1.19820275268483,-0.763860929949537,"Bachelor's Degree",1.16938257287795,-1.32276997658934,-1.02581764056056,0.84562352722962,0.246116448844881,0.311402329083886,0.744037059537502,-0.277499911820546,-0.330476610041161,-0.426085014183104,0.26614200609115,NA,-0.931697323608499,2.14893681130805,0.337981145513064,-0.327781771126538,-0.0632743665189886,-0.67891464284095,-0.0345080029295606
